//Data Set,Label,Longitude,Latitude,Level,Country,Province,City,District,Township,Neighborhood,Confirmed,Suspected,Healed,Dead,Increased Confirmed,Increased Suspected,Increased Healed,Increased Dead,Comments,Time
"New Coronavirus Pneumonia","",113.081901,22.578738,"City","China","Guangdong Province","江门","","","",4,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.700447,23.743538,"City","China","Guangdong Province","河源","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.057868,22.543099,"City","China","Guangdong Province","深圳","","","",226,0,10,0,19,0,5,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.056031,23.681763,"City","China","Guangdong Province","清远","","","",6,0,2,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.359377,21.270707,"City","China","Guangdong Province","湛江","","","",14,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.622603,23.65695,"City","China","Guangdong Province","潮州","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.576726,22.270715,"City","China","Guangdong Province","珠海","","","",51,0,1,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.465091,23.047191,"City","China","Guangdong Province","肇庆","","","",7,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.925456,21.662999,"City","China","Guangdong Province","茂名","","","",4,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.982232,21.857958,"City","China","Guangdong Province","阳江","","","",10,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.597522,24.810403,"City","China","Guangdong Province","韶关","","","",5,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.327546,22.815478,"Province","China","Guangxi Province","","","","",139,0,7,0,12,0,5,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.119927,21.481254,"City","China","Guangxi Province","北海","","","",26,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.366543,22.817002,"City","China","Guangxi Province","南宁","","","",22,0,0,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.415953,24.325502,"City","China","Guangxi Province","柳州","","","",14,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.290194,25.273566,"City","China","Guangxi Province","桂林","","","",24,0,4,0,1,0,4,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.279115,23.476962,"City","China","Guangxi Province","梧州","","","",5,0,2,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.085261,24.692931,"City","China","Guangxi Province","河池","","","",6,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.164756,22.636379,"City","China","Guangxi Province","玉林","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.618201,23.902333,"City","China","Guangxi Province","百色","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.598926,23.11153,"City","China","Guangxi Province","贵港","","","",5,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.566694,24.403582,"City","China","Guangxi Province","贺州","","","",4,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.654146,21.979933,"City","China","Guangxi Province","钦州","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.353846,21.68686,"City","China","Guangxi Province","防城港","","","",9,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.70741,26.598194,"Province","China","Guizhou Province","","","","",56,0,2,0,10,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.830359,26.592666,"City","China","Guizhou Province","六盘水","","","",9,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.947593,26.253072,"City","China","Guizhou Province","安顺","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.285011,27.301693,"City","China","Guizhou Province","毕节","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.630153,26.647661,"City","China","Guizhou Province","贵阳","","","",7,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.927389,27.725654,"City","China","Guizhou Province","遵义","","","",8,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.191551,27.718346,"City","China","Guizhou Province","铜仁","","","",6,0,1,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.982859,26.583442,"City","China","Guizhou Province","黔东南州","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.522097,26.254092,"City","China","Guizhou Province","黔南州","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.906396,25.087825,"City","China","Guizhou Province","黔西南州","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.349228,20.017377,"Province","China","Hainan Province","","","","",79,0,4,1,10,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.391073,18.795143,"City","China","Hainan Province","万宁","","","",9,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.511909,18.252847,"City","China","Hainan Province","三亚","","","",18,0,4,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.651815,19.095351,"City","China","Hainan Province","东方","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.690508,19.912026,"City","China","Hainan Province","临高县","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.173055,18.75026,"City","China","Hainan Province","乐东","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.580811,19.521134,"City","China","Hainan Province","儋州","","","",7,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.358891,19.681434,"City","China","Hainan Province","定安县","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.856655,19.493407,"City","China","Hainan Province","文昌","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.055724,19.298062,"City","China","Hainan Province","昌江县","","","",3,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.198293,20.044001,"City","China","Hainan Province","海口","","","",13,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.006755,19.738521,"City","China","Hainan Province","澄迈县","","","",2,0,0,1,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.838389,19.033369,"City","China","Hainan Province","琼中县","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.474648,19.258341,"City","China","Hainan Province","琼海","","","",6,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.037504,18.506048,"City","China","Hainan Province","陵水县","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.468664,38.037057,"Province","China","Hebei Province","","","","",126,0,3,1,13,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.464806,38.873891,"City","China","Hebei Province","保定","","","",13,0,2,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.180193,39.630867,"City","China","Hebei Province","唐山","","","",11,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.683752,39.538047,"City","China","Hebei Province","廊坊","","","",12,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.479191,29.117096,"City","China","Hebei Province","张家界","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.96241,40.954071,"City","China","Hebei Province","承德","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.838834,38.304477,"City","China","Hebei Province","沧州","","","",19,0,0,1,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.51486,38.042307,"City","China","Hebei Province","石家庄","","","",16,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.600492,39.935385,"City","China","Hebei Province","秦皇岛","","","",2,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.670177,37.73892,"City","China","Hebei Province","衡水","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.504844,37.070589,"City","China","Hebei Province","邢台","","","",14,0,0,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.538961,36.625657,"City","China","Hebei Province","邯郸","","","",11,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",126.661669,45.742347,"Province","China","Heilongjiang Province","","","","",155,0,2,0,37,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",131.003138,45.771726,"City","China","Heilongjiang Province","七台河","","","",7,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",130.318917,46.799922,"City","China","Heilongjiang Province","佳木斯","","","",11,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",131.159133,46.646508,"City","China","Heilongjiang Province","双鸭山","","","",7,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",126.534967,45.803775,"City","China","Heilongjiang Province","哈尔滨","","","",45,0,2,0,11,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",125.103784,46.589309,"City","China","Heilongjiang Province","大庆","","","",11,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",129.633163,44.551655,"City","China","Heilongjiang Province","牡丹江","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",126.968887,46.653845,"City","China","Heilongjiang Province","绥化","","","",16,0,0,2,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",130.969333,45.295075,"City","China","Heilongjiang Province","鸡西","","","",6,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",130.297964,47.349916,"City","China","Heilongjiang Province","鹤岗","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",127.52856,50.245329,"City","China","Heilongjiang Province","黑河","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.918186,47.354348,"City","China","Heilongjiang Province","齐齐哈尔","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.753602,34.765515,"Province","China","Henan Province","","","","",675,0,20,2,109,0,6,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.200135,34.772493,"City","China","Henan Province","三门峡","","","",7,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.091023,32.146983,"City","China","Henan Province","信阳","","","",99,0,4,0,11,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.528321,32.990833,"City","China","Henan Province","南阳","","","",84,0,1,2,8,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.696951,33.626149,"City","China","Henan Province","周口","","","",47,0,1,0,7,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.65637,34.414172,"City","China","Henan Province","商丘","","","",50,0,0,0,14,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.392392,36.097577,"City","China","Henan Province","安阳","","","",29,0,0,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.192661,33.766169,"City","China","Henan Province","平顶山","","","",19,0,0,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.307581,34.797239,"City","China","Henan Province","开封","","","",11,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.9268,35.303004,"City","China","Henan Province","新乡","","","",27,0,0,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.45404,34.619682,"City","China","Henan Province","洛阳","","","",7,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.601918,35.067243,"City","China","Henan Province","济源示范区","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.016539,33.581412,"City","China","Henan Province","漯河","","","",20,0,0,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.029215,35.761829,"City","China","Henan Province","濮阳","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.241823,35.215892,"City","China","Henan Province","焦作","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.85264,34.035506,"City","China","Henan Province","许昌","","","",15,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.625368,34.746599,"City","China","Henan Province","郑州","","","",72,0,2,0,7,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.022298,33.011529,"City","China","Henan Province","驻马店","","","",58,0,0,0,12,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.297272,35.747225,"City","China","Henan Province","鹤壁","","","",8,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.163825,22.276284,"Province","China","Hong Kong","","","","",15,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.341861,30.546498,"Province","China","Hubei Province","","","","",13522,0,396,414,2345,0,101,64,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.454593,30.362641,"City","China","Hubei Province","仙桃","","","",169,0,0,3,29,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.79799,32.629397,"City","China","Hubei Province","十堰","","","",256,0,1,0,44,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.322492,29.841443,"City","China","Hubei Province","咸宁","","","",296,0,1,0,50,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.175786,30.661214,"City","China","Hubei Province","天门","","","",115,0,0,10,16,0,0,3,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.916902,30.924568,"City","China","Hubei Province","孝感","","","",918,0,2,14,169,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.286471,30.691967,"City","China","Hubei Province","宜昌","","","",392,0,2,1,39,0,2,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.488172,30.272156,"City","China","Hubei Province","恩施州","","","",111,0,4,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.305392,30.593098,"City","China","Hubei Province","武汉","","","",6384,0,303,313,1242,0,79,48,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.900287,30.401947,"City","China","Hubei Province","潜江","","","",35,0,0,1,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.675757,31.744897,"City","China","Hubei Province","神农架","","","",7,0,2,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.239741,30.335165,"City","China","Hubei Province","荆州","","","",499,0,1,6,166,0,0,2,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.199265,31.035423,"City","China","Hubei Province","荆门","","","",345,0,3,11,16,0,0,4,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.122414,32.008986,"City","China","Hubei Province","襄阳","","","",548,0,1,0,107,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.894843,30.39194,"City","China","Hubei Province","鄂州","","","",306,0,0,15,28,0,0,2,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.382458,31.690215,"City","China","Hubei Province","随州","","","",458,0,3,5,74,0,0,2,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.872316,30.453905,"City","China","Hubei Province","黄冈","","","",1246,0,27,17,244,0,0,2,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.03852,30.199652,"City","China","Hubei Province","黄石","","","",334,0,9,2,82,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.98381,28.112444,"Province","China","Hunan Province","","","","",593,0,22,0,72,0,6,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.993497,27.700062,"City","China","Hunan Province","娄底","","","",35,0,2,0,6,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.128958,29.357104,"City","China","Hunan Province","岳阳","","","",70,0,0,0,17,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.698497,29.031673,"City","China","Hunan Province","常德","","","",45,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.998488,27.554978,"City","China","Hunan Province","怀化","","","",32,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.134002,27.82755,"City","China","Hunan Province","株洲","","","",26,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.613445,26.420394,"City","China","Hunan Province","永州","","","",26,0,5,0,4,0,3,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.944049,27.829738,"City","China","Hunan Province","湘潭","","","",19,0,3,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.739172,28.311947,"City","China","Hunan Province","湘西自治州","","","",6,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.35518,28.55386,"City","China","Hunan Province","益阳","","","",30,0,1,0,3,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.571997,26.89323,"City","China","Hunan Province","衡阳","","","",32,0,4,0,2,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.467791,27.238892,"City","China","Hunan Province","邵阳","","","",51,0,1,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.014717,25.770509,"City","China","Hunan Province","郴州","","","",21,0,1,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.938814,28.228209,"City","China","Hunan Province","长沙","","","",125,0,2,0,13,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.765617,40.817498,"Province","China","Inner Mongolia","","","","",35,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.132585,40.994785,"City","China","Inner Mongolia","乌兰察布","","","",3,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.794249,39.655388,"City","China","Inner Mongolia","乌海","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.067042,46.077561,"City","China","Inner Mongolia","兴安盟乌兰浩特","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.840347,40.657449,"City","China","Inner Mongolia","包头","","","",6,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.765744,49.211574,"City","China","Inner Mongolia","呼伦贝尔","","","",2,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.74918,40.842585,"City","China","Inner Mongolia","呼和浩特","","","",4,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.387657,40.743213,"City","China","Inner Mongolia","巴彦淖尔","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.886856,42.257817,"City","China","Inner Mongolia","赤峰","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.243444,43.65289,"City","China","Inner Mongolia","通辽","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.781327,39.608266,"City","China","Inner Mongolia","鄂尔多斯","","","",9,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.048222,43.933454,"City","China","Inner Mongolia","锡林郭勒","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",125.32599,43.896536,"Province","China","JiLin Province","","","","",42,0,1,0,11,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",124.829026,43.503352,"City","China","JiLin Province","公主岭","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",126.549576,43.837883,"City","China","JiLin Province","吉林","","","",4,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",124.350398,43.166419,"City","China","JiLin Province","四平","","","",4,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",129.508946,42.891253,"City","China","JiLin Province","延边","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",124.825117,45.141789,"City","China","JiLin Province","松原","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",125.939697,41.728401,"City","China","JiLin Province","通化","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",125.323544,43.817071,"City","China","JiLin Province","长春","","","",17,0,1,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.763232,32.061707,"Province","China","Jiangsu Province","","","","",308,0,8,0,37,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.796877,32.060255,"City","China","Jiangsu Province","南京","","","",40,0,2,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.894291,31.980171,"City","China","Jiangsu Province","南通","","","",19,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.275198,33.963232,"City","China","Jiangsu Province","宿迁","","","",9,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.973987,31.810689,"City","China","Jiangsu Province","常州","","","",15,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.284124,34.205768,"City","China","Jiangsu Province","徐州","","","",36,0,0,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.412966,32.39421,"City","China","Jiangsu Province","扬州","","","",14,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.31191,31.491169,"City","China","Jiangsu Province","无锡","","","",23,0,1,0,4,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.923116,32.455778,"City","China","Jiangsu Province","泰州","","","",21,0,0,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.015285,33.610353,"City","China","Jiangsu Province","淮安","","","",18,0,1,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.163561,33.347382,"City","China","Jiangsu Province","盐城","","","",15,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.585315,31.298886,"City","China","Jiangsu Province","苏州","","","",44,0,3,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.221611,34.596653,"City","China","Jiangsu Province","连云港","","","",14,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.425836,32.187849,"City","China","Jiangsu Province","镇江","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.909228,28.675696,"Province","China","Jiangxi Province","","","","",476,0,19,0,85,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.943433,28.454863,"City","China","Jiangxi Province","上饶","","","",32,0,4,0,13,0,3,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.00193,29.705077,"City","China","Jiangxi Province","九江","","","",64,0,2,0,9,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.858197,28.682892,"City","China","Jiangxi Province","南昌","","","",103,0,4,0,14,0,3,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.992509,27.113443,"City","China","Jiangxi Province","吉安","","","",13,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.416778,27.815619,"City","China","Jiangxi Province","宜春","","","",36,0,1,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.358181,27.949217,"City","China","Jiangxi Province","抚州","","","",29,0,0,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.917346,27.817808,"City","China","Jiangxi Province","新余","","","",50,0,3,0,7,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.178419,29.268835,"City","China","Jiangxi Province","景德镇","","","",3,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.854556,27.622768,"City","China","Jiangxi Province","萍乡","","","",18,0,1,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",114.935029,25.831829,"City","China","Jiangxi Province","赣州","","","",35,0,1,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.069202,28.260189,"City","China","Jiangxi Province","鹰潭","","","",8,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.42944,41.835441,"Province","China","Liaoning Province","","","","",73,0,2,1,3,0,1,1,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",124.354706,40.000499,"City","China","Liaoning Province","丹东","","","",6,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.614682,38.914003,"City","China","Liaoning Province","大连","","","",12,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.766485,41.294175,"City","China","Liaoning Province","本溪","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.431474,41.805698,"City","China","Liaoning Province","沈阳","","","",15,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.070714,41.119997,"City","China","Liaoning Province","盘锦","","","",8,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.070714,41.119997,"City","China","Liaoning Province","盘锦","","","",8,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
