"萍乡",113.854556,27.622768,"江西省萍乡市","中国","江西","萍乡","0799","","","","","360300","","","市"
"吉安",114.992509,27.113443,"江西省吉安市","中国","江西","吉安","0796","","","","","360800","","","市"
"鹰潭",117.069202,28.260189,"江西省鹰潭市","中国","江西","鹰潭","0701","","","","","360600","","","市"
"景德镇",117.178419,29.268835,"江西省景德镇市","中国","江西","景德镇","0798","","","","","360200","","","市"
"赣江新区",114.946007,25.853212,"江西省赣州市章贡区赣江街道","中国","江西","赣州","0797","章贡区","","","","360702","","","乡镇"
"南京",118.796877,32.060255,"江苏省南京市","中国","江苏","南京","025","","","","","320100","","","市"
"苏州",120.585315,31.298886,"江苏省苏州市","中国","江苏","苏州","0512","","","","","320500","","","市"
"徐州",117.284124,34.205768,"江苏省徐州市","中国","江苏","徐州","0516","","","","","320300","","","市"
"淮安",119.015285,33.610353,"江苏省淮安市","中国","江苏","淮安","0517","","","","","320800","","","市"
"无锡",120.31191,31.491169,"江苏省无锡市","中国","江苏","无锡","0510","","","","","320200","","","市"
"连云港",119.221611,34.596653,"江苏省连云港市","中国","江苏","连云港","0518","","","","","320700","","","市"
"南通",120.894291,31.980171,"江苏省南通市","中国","江苏","南通","0513","","","","","320600","","","市"
"常州",119.973987,31.810689,"江苏省常州市","中国","江苏","常州","0519","","","","","320400","","","市"
"泰州",119.923116,32.455778,"江苏省泰州市","中国","江苏","泰州","0523","","","","","321200","","","市"
"盐城",120.163561,33.347382,"江苏省盐城市","中国","江苏","盐城","0515","","","","","320900","","","市"
"扬州",119.412966,32.39421,"江苏省扬州市","中国","江苏","扬州","0514","","","","","321000","","","市"
"宿迁",118.275198,33.963232,"江苏省宿迁市","中国","江苏","宿迁","0527","","","","","321300","","","市"
"镇江",119.425836,32.187849,"江苏省镇江市","中国","江苏","镇江","0511","","","","","321100","","","市"
"万州区",108.408661,30.807667,"重庆市万州区","中国","重庆","重庆市","023","万州区","","","","500101","","","区县"
"江北区",106.574271,29.606703,"重庆市江北区","中国","重庆","重庆市","023","江北区","","","","500105","","","区县"
"合川区",106.27613,29.972084,"重庆市合川区","中国","重庆","重庆市","023","合川区","","","","500117","","","区县"
"云阳县",108.697324,30.930613,"重庆市云阳县","中国","重庆","重庆市","023","云阳县","","","","500235","","","区县"
"綦江区",106.651362,29.028067,"重庆市綦江区","中国","重庆","重庆市","023","綦江区","","","","500110","","","区县"
"奉节县",109.463987,31.018498,"重庆市奉节县","中国","重庆","重庆市","023","奉节县","","","","500236","","","区县"
"开州区",108.393135,31.160711,"重庆市开州区","中国","重庆","重庆市","023","开州区","","","","500154","","","区县"
"九龙坡区",106.53192,29.51419,"重庆市九龙坡区","中国","重庆","重庆市","023","九龙坡区","","","","500107","","","区县"
"垫江县",107.33339,30.327717,"重庆市垫江县","中国","重庆","重庆市","023","垫江县","","","","500231","","","区县"
"渝中区",106.568892,29.55275,"重庆市渝中区","中国","重庆","重庆市","023","渝中区","","","","500103","","","区县"
"忠县",108.039002,30.29956,"重庆市忠县","中国","重庆","重庆市","023","忠县","","","","500233","","","区县"
"两江新区",106.566022,29.642726,"重庆市渝北区两江新区","中国","中国","中国","","中国","","","","0","","","兴趣点"
"长寿区",107.081283,29.857996,"重庆市长寿区","中国","重庆","重庆市","023","长寿区","","","","500115","","","区县"
"潼南区",105.840556,30.191013,"重庆市潼南区","中国","重庆","重庆市","023","潼南区","","","","500152","","","区县"
"渝北区",106.631187,29.718143,"重庆市渝北区","中国","重庆","重庆市","023","渝北区","","","","500112","","","区县"
"南岸区",106.644428,29.500297,"重庆市南岸区","中国","重庆","重庆市","023","南岸区","","","","500108","","","区县"
"大足区",105.721733,29.707032,"重庆市大足区","中国","重庆","重庆市","023","大足区","","","","500111","","","区县"
"石柱县",108.112941,29.9964,"重庆市石柱土家族自治县石柱县","中国","重庆","重庆市","023","石柱土家族自治县","","","","500240","","","兴趣点"
"巫溪县",109.570062,31.398604,"重庆市巫溪县","中国","重庆","重庆市","023","巫溪县","","","","500238","","","区县"
"丰都县",107.730895,29.8635,"重庆市丰都县","中国","重庆","重庆市","023","丰都县","","","","500230","","","区县"
"巫山县",109.879153,31.074834,"重庆市巫山县","中国","重庆","重庆市","023","巫山县","","","","500237","","","区县"
"璧山区",106.227305,29.592024,"重庆市璧山区","中国","重庆","重庆市","023","璧山区","","","","500120","","","区县"
"铜梁区",106.056404,29.844811,"重庆市铜梁区","中国","重庆","重庆市","023","铜梁区","","","","500151","","","区县"
"荣昌区",105.594623,29.405002,"重庆市荣昌区","中国","重庆","重庆市","023","荣昌区","","","","500153","","","区县"
"沙坪坝区",106.456878,29.541145,"重庆市沙坪坝区","中国","重庆","重庆市","023","沙坪坝区","","","","500106","","","区县"
"大渡口区",106.482347,29.484527,"重庆市大渡口区","中国","重庆","重庆市","023","大渡口区","","","","500104","","","区县"
"巴南区",106.53384,29.375528,"重庆市巴南区","中国","重庆","重庆市","023","巴南区","","","","500113","","","区县"
"永川区",105.927376,29.356117,"重庆市永川区","中国","重庆","重庆市","023","永川区","","","","500118","","","区县"
"梁平区",107.798158,30.672071,"重庆市梁平区梁平县","中国","重庆","重庆市","023","梁平区","","","","500155","","","区县"
"江津区",106.259281,29.290069,"重庆市江津区","中国","重庆","重庆市","023","江津区","","","","500116","","","区县"
"高新区",106.53192,29.51419,"重庆市九龙坡区","中国","重庆","重庆市","023","九龙坡区","","","","500107","","","区县"
"涪陵区",107.389298,29.703113,"重庆市涪陵区","中国","重庆","重庆市","023","涪陵区","","","","500102","","","区县"
"城口县",108.664214,31.947633,"重庆市城口县","中国","重庆","重庆市","023","城口县","","","","500229","","","区县"
"黔江区",108.770678,29.53361,"重庆市黔江区","中国","重庆","重庆市","023","黔江区","","","","500114","","","区县"
"武隆区",107.7508,29.320892,"重庆市武隆区","中国","重庆","重庆市","023","武隆区","","","","500156","","","区县"
"秀山县",109.009994,28.409341,"重庆市秀山土家族苗族自治县秀山县","中国","重庆","重庆市","023","秀山土家族苗族自治县","","","","500241","","","兴趣点"
"酉阳县",108.767747,28.841244,"重庆市酉阳土家族苗族自治县","中国","重庆","重庆市","023","酉阳土家族苗族自治县","","","","500242","","","兴趣点"
"万盛经开区",106.92865,28.964494,"重庆市綦江区万盛经济技术开发区","中国","重庆","重庆市","023","万盛经开区","","","","500110","","","兴趣点"
"彭水县",108.165538,29.293902,"重庆市彭水苗族土家族自治县","中国","重庆","重庆市","023","彭水苗族土家族自治县","","","","500243","","","区县"
"青岛",120.382639,36.067082,"山东省青岛市","中国","山东","青岛","0532","","","","","370200","","","市"
"济南",117.119999,36.651216,"山东省济南市","中国","山东","济南","0531","","","","","370100","","","市"
"临沂",118.356448,35.104672,"山东省临沂市","中国","山东","临沂","0539","","","","","371300","","","市"
"济宁",116.587098,35.414921,"山东省济宁市","中国","山东","济宁","0537","","","","","370800","","","市"
"烟台",121.447935,37.463822,"山东省烟台市","中国","山东","烟台","0535","","","","","370600","","","市"
"潍坊",119.161755,36.706774,"山东省潍坊市","中国","山东","潍坊","0536","","","","","370700","","","市"
"威海",122.120419,37.513068,"山东省威海市","中国","山东","威海","0631","","","","","371000","","","市"
"聊城",115.985371,36.456703,"山东省聊城市","中国","山东","聊城","0635","","","","","371500","","","市"
"德州",116.357464,37.434092,"山东省德州市","中国","山东","德州","0534","","","","","371400","","","市"
"泰安",117.087614,36.200252,"山东省泰安市","中国","山东","泰安","0538","","","","","370900","","","市"
"淄博",118.054927,36.813487,"山东省淄博市","中国","山东","淄博","0533","","","","","370300","","","市"
"枣庄",117.323725,34.810487,"山东省枣庄市","中国","山东","枣庄","0632","","","","","370400","","","市"
"菏泽",115.480656,35.23375,"山东省菏泽市","中国","山东","菏泽","0530","","","","","371700","","","市"
"日照",119.526888,35.416377,"山东省日照市","中国","山东","日照","0633","","","","","371100","","","市"
"滨州",117.970703,37.38199,"山东省滨州市","中国","山东","滨州","0543","","","","","371600","","","市"
"成都",104.066541,30.572269,"四川省成都市","中国","四川","成都","028","","","","","510100","","","市"
"甘孜",101.96231,30.04952,"四川省甘孜藏族自治州","中国","四川","甘孜","0836","","","","","513300","","","市"
"达州",107.468023,31.209571,"四川省达州市","中国","四川","达州","0818","","","","","511700","","","市"
"南充",106.110698,30.837793,"四川省南充市","中国","四川","南充","0817","","","","","511300","","","市"
"广安",106.633212,30.455961,"四川省广安市","中国","四川","广安","0826","","","","","511600","","","市"
"巴中",106.747477,31.867903,"四川省巴中市","中国","四川","巴中","0827","","","","","511900","","","市"
"绵阳",104.679114,31.46745,"四川省绵阳市","中国","四川","绵阳","0816","","","","","510700","","","市"
"内江",105.058433,29.580228,"四川省内江市","中国","四川","内江","1832","","","","","511000","","","市"
"泸州",105.442258,28.871811,"四川省泸州市","中国","四川","泸州","0830","","","","","510500","","","市"
"德阳",104.397894,31.126855,"四川省德阳市","中国","四川","德阳","0838","","","","","510600","","","市"
"攀枝花",101.718637,26.582347,"四川省攀枝花市","中国","四川","攀枝花","0812","","","","","510400","","","市"
"宜宾",104.643215,28.751768,"四川省宜宾市","中国","四川","宜宾","0831","","","","","511500","","","市"
"遂宁",105.592898,30.532847,"四川省遂宁市","中国","四川","遂宁","0825","","","","","510900","","","市"
"凉山州",102.267335,27.88161,"四川省凉山彝族自治州","中国","四川","凉山州","0834","","","","","513400","","","市"
"自贡",104.778442,29.33903,"四川省自贡市","中国","四川","自贡","0813","","","","","510300","","","市"
"眉山",103.848538,30.075439,"四川省眉山市","中国","四川","眉山","1833","","","","","511400","","","市"
"雅安",103.013261,29.980537,"四川省雅安市","中国","四川","雅安","0835","","","","","511800","","","市"
"广元",105.843357,32.435435,"四川省广元市","中国","四川","广元","0839","","","","","510800","","","市"
"乐山",103.765568,29.552106,"四川省乐山市","中国","四川","乐山","0833","","","","","511100","","","市"
"资阳",104.627636,30.128901,"四川省资阳市","中国","四川","资阳","0832","","","","","512000","","","市"
"阿坝",102.224653,31.899413,"四川省阿坝藏族羌族自治州","中国","四川","阿坝","0837","","","","","513200","","","市"
"哈尔滨",126.534967,45.803775,"黑龙江省哈尔滨市","中国","黑龙江","哈尔滨","0451","","","","","230100","","","市"
"双鸭山",131.159133,46.646508,"黑龙江省双鸭山市","中国","黑龙江","双鸭山","0469","","","","","230500","","","市"
"绥化",126.968887,46.653845,"黑龙江省绥化市","中国","黑龙江","绥化","0455","","","","","231200","","","市"
"鸡西",130.969333,45.295075,"黑龙江省鸡西市","中国","黑龙江","鸡西","0467","","","","","230300","","","市"
"齐齐哈尔",123.918186,47.354348,"黑龙江省齐齐哈尔市","中国","黑龙江","齐齐哈尔","0452","","","","","230200","","","市"
"大庆",125.103784,46.589309,"黑龙江省大庆市","中国","黑龙江","大庆","0459","","","","","230600","","","市"
"七台河",131.003138,45.771726,"黑龙江省七台河市","中国","黑龙江","七台河","0464","","","","","230900","","","市"
"佳木斯",130.318917,46.799922,"黑龙江省佳木斯市","中国","黑龙江","佳木斯","0454","","","","","230800","","","市"
"黑河",127.52856,50.245329,"黑龙江省黑河市","中国","黑龙江","黑河","0456","","","","","231100","","","市"
"牡丹江",129.633163,44.551655,"黑龙江牡丹江市","中国","黑龙江","牡丹江","0453","","","","","231000","","","市"
"鹤岗",130.297964,47.349916,"黑龙江省鹤岗市","中国","黑龙江","鹤岗","0468","","","","","230400","","","市"
"大兴安岭地区",124.71108,52.335206,"黑龙江省大兴安岭地区","中国","黑龙江","大兴安岭地区","0457","","","","","232700","","","市"
"伊春",128.841147,47.727536,"黑龙江省伊春市","中国","黑龙江","伊春","0458","","","","","230700","","","市"
"海淀",116.329519,39.972134,"北京市海淀区","中国","北京","北京市","010","海淀区","","","","110108","","","区县"
"朝阳",116.601144,39.948574,"北京市朝阳区","中国","北京","北京市","010","朝阳区","","","","110105","","","区县"
"西城",116.365868,39.912289,"北京市西城区","中国","北京","北京市","010","西城区","","","","110102","","","区县"
"大兴",116.341014,39.784747,"北京市大兴区","中国","北京","北京市","010","大兴区","","","","110115","","","区县"
"丰台",116.287149,39.858427,"北京市丰台区","中国","北京","北京市","010","丰台区","","","","110106","","","区县"
"昌平",116.231204,40.22066,"北京市昌平区","中国","北京","北京市","010","昌平区","","","","110114","","","区县"
"通州",116.656435,39.909946,"北京市通州区","中国","北京","北京市","010","通州区","","","","110112","","","区县"
"房山",116.143267,39.749144,"北京市房山区","中国","北京","北京市","010","房山区","","","","110111","","","区县"
"石景山",116.222982,39.906611,"北京市石景山区","中国","北京","北京市","010","石景山区","","","","110107","","","区县"
"东城",116.416357,39.928353,"北京市东城区","中国","北京","北京市","010","东城区","","","","110101","","","区县"
"顺义",116.654561,40.130347,"北京市顺义区","中国","北京","北京市","010","顺义区","","","","110113","","","区县"
"怀柔",116.642349,40.315704,"北京市怀柔区","中国","北京","北京市","010","怀柔区","","","","110116","","","区县"
"密云",116.843177,40.376834,"北京市密云区","中国","北京","北京市","010","密云区","","","","110118","","","区县"
"门头沟",116.102009,39.940646,"北京市门头沟区","中国","北京","北京市","010","门头沟区","","","","110109","","","区县"
"延庆",115.974848,40.456951,"北京市延庆区","中国","北京","北京市","010","延庆区","","","","110119","","","区县"
"浦东",121.544379,31.221517,"上海市浦东新区","中国","上海","上海市","021","浦东新区","","","","310115","","","区县"
"宝山",121.489612,31.405457,"上海市宝山区","中国","上海","上海市","021","宝山区","","","","310113","","","区县"
"闵行",121.381709,31.112813,"上海市闵行区","中国","上海","上海市","021","闵行区","","","","310112","","","区县"
"徐汇",121.437866,31.19919,"上海市徐汇区","中国","上海","上海市","021","徐汇区","","","","310104","","","区县"
"静安",121.459384,31.247105,"上海市静安区","中国","上海","上海市","021","静安区","","","","310106","","","区县"
"松江",121.227747,31.032243,"上海市松江区","中国","上海","上海市","021","松江区","","","","310117","","","区县"
"长宁",121.424624,31.220367,"上海市长宁区","中国","上海","上海市","021","长宁区","","","","310105","","","区县"
"普陀",121.395555,31.24984,"上海市普陀区","中国","上海","上海市","021","普陀区","","","","310107","","","区县"
"嘉定",121.2653,31.375602,"上海市嘉定区","中国","上海","上海市","021","嘉定区","","","","310114","","","区县"
"杨浦",121.526077,31.259541,"上海市杨浦区","中国","上海","上海市","021","杨浦区","","","","310110","","","区县"
"奉贤",121.474042,30.917795,"上海市奉贤区","中国","上海","上海市","021","奉贤区","","","","310120","","","区县"
"虹口",121.505133,31.2646,"上海市虹口区","中国","上海","上海市","021","虹口区","","","","310109","","","区县"
"黄浦",121.46924,31.22986,"上海市黄浦区","中国","上海","上海市","021","黄浦区","","","","310101","","","区县"
"青浦",121.124178,31.150681,"上海市青浦区","中国","上海","上海市","021","青浦区","","","","310118","","","区县"
"金山",121.34197,30.741991,"上海市金山区","中国","上海","上海市","021","金山区","","","","310116","","","区县"
"崇明",121.397514,31.626945,"上海市崇明县","中国","上海","上海市","021","崇明县","","","","310151","","","区县"
"沧州",116.838834,38.304477,"河北省沧州市","中国","河北","沧州","0317","","","","","130900","","","市"
"唐山",118.180193,39.630867,"河北省唐山市","中国","河北","唐山","0315","","","","","130200","","","市"
"张家口",114.887543,40.824418,"河北省张家口市","中国","河北","张家口","0313","","","","","130700","","","市"
"保定",115.464806,38.873891,"河北省保定市","中国","河北","保定","0312","","","","","130600","","","市"
"邯郸",114.538961,36.625657,"河北省邯郸市","中国","河北","邯郸","0310","","","","","130400","","","市"
"廊坊",116.683752,39.538047,"河北省廊坊市","中国","河北","廊坊","0316","","","","","131000","","","市"
"石家庄",114.51486,38.042307,"石家庄市","中国","河北","石家庄","0311","","","","","130100","","","市"
"邢台",114.504844,37.070589,"河北省邢台市","中国","河北","邢台","0319","","","","","130500","","","市"
"秦皇岛",119.600492,39.935385,"河北省秦皇岛市","中国","河北","秦皇岛","0335","","","","","130300","","","市"
"衡水",115.670177,37.73892,"河北省衡水市","中国","河北","衡水","0318","","","","","131100","","","市"
"承德",117.96241,40.954071,"河北省承德市","中国","河北","承德","0314","","","","","130800","","","市"
"福州",119.296494,26.074507,"福建省福州市","中国","福建","福州","0591","","","","","350100","","","市"
"莆田",119.007777,25.454084,"福建省莆田市","中国","福建","莆田","0594","","","","","350300","","","市"
"泉州",118.675675,24.874132,"福建省泉州市","中国","福建","泉州","0595","","","","","350500","","","市"
"厦门",118.089425,24.479833,"福建省厦门市","中国","福建","厦门","0592","","","","","350200","","","市"
"宁德",119.547932,26.665617,"福建省宁德市","中国","福建","宁德","0593","","","","","350900","","","市"
"南平",118.177708,26.641768,"福建省南平市","中国","福建","南平","0599","","","","","350700","","","市"
"漳州",117.647481,24.512948,"福建省漳州市","中国","福建","漳州","0596","","","","","350600","","","市"
"三明",117.638678,26.263406,"福建省三明市","中国","福建","三明","0598","","","","","350400","","","市"
"龙岩",117.017536,25.075123,"福建省龙岩市","中国","福建","龙岩","0597","","","","","350800","","","市"
"西安",108.940174,34.341568,"陕西省西安市","中国","陕西","西安","029","","","","","610100","","","市"
"安康",109.029022,32.684714,"陕西省安康市","中国","陕西","安康","0915","","","","","610900","","","市"
"汉中",107.023323,33.06748,"陕西省汉中市","中国","陕西","汉中","0916","","","","","610700","","","市"
"咸阳",108.708991,34.329605,"咸阳市","中国","陕西","咸阳","0910","","","","","610400","","","市"
"渭南",109.509786,34.499995,"陕西省渭南市","中国","陕西","渭南","0913","","","","","610500","","","市"
"宝鸡",107.237974,34.361979,"陕西省宝鸡市","中国","陕西","宝鸡","0917","","","","","610300","","","市"
"延安",109.489727,36.585455,"陕西省延安市","中国","陕西","延安","0911","","","","","610600","","","市"
"铜川",108.945233,34.896756,"陕西省铜川市","中国","陕西","铜川","0919","","","","","610200","","","市"
"商洛",109.940477,33.870422,"陕西省商洛市","中国","陕西","商洛","0914","","","","","611000","","","市"
"榆林",109.734589,38.28539,"陕西省榆林市","中国","陕西","榆林","0912","","","","","610800","","","市"
"韩城",110.442847,35.476788,"陕西省渭南市韩城市韩城","中国","陕西","渭南","0913","韩城市","","","","610581","","","兴趣点"
"杨凌",107.983333,34.23333,"陕西省杨凌","中国","陕西","杨凌","0917","","","","","610324","","","市"
"南宁",108.366543,22.817002,"广西壮族自治区南宁市","中国","广西","南宁","0771","","","","","450100","","","市"
"北海",109.119927,21.481254,"广西壮族自治区北海市","中国","广西","北海","0779","","","","","450500","","","市"
"桂林",110.290194,25.273566,"广西壮族自治区桂林市","中国","广西","桂林","0773","","","","","450300","","","市"
"柳州",109.415953,24.325502,"广西壮族自治区柳州市","中国","广西","柳州","0772","","","","","450200","","","市"
"河池",108.085261,24.692931,"广西壮族自治区河池市","中国","广西","河池","0778","","","","","451200","","","市"
"防城港",108.353846,21.68686,"广西壮族自治区防城港市","中国","广西","防城港","0770","","","","","450600","","","市"
"来宾",109.221465,23.750306,"广西壮族自治区来宾市","中国","广西","来宾","1772","","","","","451300","","","市"
"玉林",110.164756,22.636379,"广西壮族自治区玉林市","中国","广西","玉林","0775","","","","","450900","","","市"
"钦州",108.654146,21.979933,"广西壮族自治区钦州市","中国","广西","钦州","0777","","","","","450700","","","市"
"贵港",109.598926,23.11153,"广西壮族自治区贵港市","中国","广西","贵港","1755","","","","","450800","","","市"
"梧州",111.279115,23.476962,"广西壮族自治区梧州市","中国","广西","梧州","0774","","","","","450400","","","市"
"贺州",111.566694,24.403582,"广西壮族自治区贺州市","中国","广西","贺州","1774","","","","","451100","","","市"
"百色",106.618201,23.902333,"广西壮族自治区百色市","中国","广西","百色","0776","","","","","451000","","","市"
"崇左",107.364711,22.376532,"广西壮族自治区崇左市","中国","广西","崇左","1771","","","","","451400","","","市"
"三亚",109.511909,18.252847,"海南省三亚市","中国","海南","三亚","0899","","","","","460200","","","市"
"海口",110.198293,20.044001,"海南省海口市","中国","海南","海口","0898","","","","","460100","","","市"
"儋州",109.580811,19.521134,"海南省儋州市","中国","海南","儋州","0805","","","","","460400","","","市"
"万宁",110.391073,18.795143,"海南省万宁市","中国","海南","万宁","","","","","","469000","","","市"
"澄迈县",110.006755,19.738521,"海南省澄迈县","中国","海南","澄迈县","","","","","","469023","","","区县"
"昌江县",109.055724,19.298062,"海南省昌江黎族自治县","中国","海南","昌江黎族自治县","","","","","","469026","","","区县"
"琼海",110.474648,19.258341,"海南省琼海市","中国","海南","琼海","","","","","","469000","","","市"
"临高县",109.690508,19.912026,"海南省临高县","中国","海南","临高县","","","","","","469024","","","区县"
"陵水县",110.037504,18.506048,"海南省陵水黎族自治县","中国","海南","陵水黎族自治县","","","","","","469028","","","区县"
"定安县",110.358891,19.681434,"海南省定安县","中国","海南","定安县","","","","","","469021","","","区县"
"保亭",109.702392,18.638189,"海南省保亭黎族苗族自治县","中国","海南","保亭黎族苗族自治县","","","","","","469029","","","区县"
"东方",108.651815,19.095351,"海南省东方市","中国","海南","东方市","","","","","","469007","","","区县"
"文昌",109.856655,19.493407,"海南省澄迈县文昌","中国","海南","澄迈县","","","","","","469023","","","乡镇"
"乐东",109.173055,18.75026,"海南省乐东黎族自治县","中国","海南","乐东黎族自治县","","","","","","469027","","","区县"
"琼中县",109.838389,19.033369,"海南省琼中黎族苗族自治县","中国","海南","琼中黎族苗族自治县","","","","","","469030","","","区县"
"昆明",102.832891,24.880095,"云南省昆明市","中国","云南","昆明","0871","","","","","530100","","","市"
"西双版纳州",100.797777,22.007351,"云南省西双版纳傣族自治州","中国","云南","西双版纳州","0691","","","","","532800","","","市"
"昭通",103.717465,27.338257,"云南省昭通市","中国","云南","昭通","0870","","","","","530600","","","市"
"玉溪",102.546543,24.352036,"云南省玉溪市","中国","云南","玉溪","0877","","","","","530400","","","市"
"大理",100.267638,25.606486,"云南省大理白族自治州","中国","云南","大理","0872","","","","","532900","","","市"
"曲靖",103.796167,25.489999,"云南省曲靖市","中国","云南","曲靖","0874","","","","","530300","","","市"
"保山市",99.161761,25.112046,"云南省保山市","中国","云南","保山市","0875","","","","","530500","","","市"
"丽江市",100.22775,26.855047,"云南省丽江市","中国","云南","丽江市","0888","","","","","530700","","","市"
"红河",103.374799,23.36313,"云南省红河哈尼族彝族自治州","中国","云南","红河","0873","","","","","532500","","","市"
"德宏州",98.584895,24.433353,"云南省德宏傣族景颇族自治州","中国","云南","德宏州","0692","","","","","533100","","","市"
"普洱",100.966512,22.825065,"云南省普洱市","中国","云南","普洱","0879","","","","","530800","","","市"
"楚雄州",101.528068,25.045532,"云南省楚雄彝族自治州","中国","云南","楚雄州","0878","","","","","532300","","","市"
"临沧",100.079583,23.877573,"云南省临沧市","中国","云南","临沧","0883","","","","","530900","","","市"
"文山州",104.216248,23.400733,"云南省文山壮族苗族自治州","中国","云南","文山州","0876","","","","","532600","","","市"
"贵阳",106.630153,26.647661,"贵州省贵阳市","中国","贵州","贵阳","0851","","","","","520100","","","市"
"遵义",106.927389,27.725654,"贵州省遵义市","中国","贵州","遵义","0852","","","","","520300","","","市"
"毕节",105.285011,27.301693,"贵州省毕节市","中国","贵州","毕节","0857","","","","","520500","","","市"
"黔南州",107.522097,26.254092,"贵州省黔南布依族苗族自治州","中国","贵州","黔南州","0854","","","","","522700","","","市"
"六盘水",104.830359,26.592666,"贵州省六盘水市","中国","贵州","六盘水","0858","","","","","520200","","","市"
"黔东南州",107.982859,26.583442,"贵州省黔东南苗族侗族自治州","中国","贵州","黔东南州","0855","","","","","522600","","","市"
"铜仁",109.191551,27.718346,"贵州省铜仁市","中国","贵州","铜仁","0856","","","","","520600","","","市"
"黔西南州",104.906396,25.087825,"贵州省黔西南布依族苗族自治州","中国","贵州","黔西南州","0859","","","","","522300","","","市"
"安顺",105.947593,26.253072,"贵州省安顺市","中国","贵州","安顺","0853","","","","","520400","","","市"
"晋中",112.752694,37.687024,"山西省晋中市","中国","山西","晋中","0354","","","","","140700","","","市"
"运城",111.007528,35.026412,"山西省运城市","中国","山西","运城","0359","","","","","140800","","","市"
"太原",112.548879,37.87059,"山西省太原市","中国","山西","太原","0351","","","","","140100","","","市"
"大同",113.300129,40.076762,"山西省大同市","中国","山西","大同","0352","","","","","140200","","","市"
"长治",113.116255,36.195386,"山西省长治市","中国","山西","长治","0355","","","","","140400","","","市"
"晋城",112.851831,35.490701,"山西省晋城市","中国","山西","晋城","0356","","","","","140500","","","市"
"朔州",112.432825,39.331595,"山西省朔州市","中国","山西","朔州","0349","","","","","140600","","","市"
"忻州",112.734174,38.416663,"山西省忻州市","中国","山西","忻州","0350","","","","","140900","","","市"
"吕梁",111.144319,37.518314,"山西省吕梁市","中国","山西","吕梁","0358","","","","","141100","","","市"
"阳泉",113.580519,37.856971,"山西省阳泉市","中国","山西","阳泉","0353","","","","","140300","","","市"
"临汾",111.518976,36.088005,"山西省临汾市","中国","山西","临汾","0357","","","","","141000","","","市"
"宝坻区",117.309863,39.717379,"天津市宝坻区","中国","天津","天津市","022","宝坻区","","","","120115","","","区县"
"河东区",117.251587,39.128291,"天津河东区","中国","天津","天津市","022","河东区","","","","120102","","","区县"
"河北区",117.196648,39.147869,"天津市河北区","中国","天津","天津市","022","河北区","","","","120105","","","区县"
"和平区",117.208125,39.118897,"天津市和平区","中国","天津","天津市","022","和平区","","","","120101","","","区县"
"南开区",117.150738,39.138203,"天津市南开区","中国","天津","天津市","022","南开区","","","","120104","","","区县"
"北辰区",117.139343,39.217817,"天津市北辰区","中国","天津","天津市","022","北辰区","","","","120113","","","区县"
"西青区",117.013949,39.141591,"天津市西青区","中国","天津","天津市","022","西青区","","","","120111","","","区县"
"河西区",117.223372,39.109563,"天津市河西区","中国","天津","天津市","022","河西区","","","","120103","","","区县"
"宁河区",117.826625,39.329858,"天津市宁河区","中国","天津","天津市","022","宁河区","","","","120117","","","区县"
"东丽区",117.314324,39.086569,"天津市东丽区","中国","天津","天津市","022","东丽区","","","","120110","","","区县"
"滨海新区",117.78067,39.246083,"天津市滨海新区","中国","天津","天津市","022","滨海新区","","","","120116","","","区县"
"红桥区",117.151533,39.167345,"天津市红桥区","中国","天津","天津市","022","红桥区","","","","120106","","","区县"
"津南区",117.391976,38.984526,"天津市津南区","中国","天津","天津市","022","津南区","","","","120112","","","区县"
"武清区",117.044388,39.384119,"天津市武清区","中国","天津","天津市","022","武清区","","","","120114","","","区县"
"沈阳",123.431474,41.805698,"辽宁省沈阳市","中国","辽宁","沈阳","024","","","","","210100","","","市"
"大连",121.614682,38.914003,"辽宁省大连市","中国","辽宁","大连","0411","","","","","210200","","","市"
"锦州",121.127003,41.095119,"辽宁省锦州市","中国","辽宁","锦州","0416","","","","","210700","","","市"
"葫芦岛",120.836932,40.711052,"辽宁省葫芦岛市","中国","辽宁","葫芦岛","0429","","","","","211400","","","市"
"盘锦",122.070714,41.119997,"辽宁省盘锦市","中国","辽宁","盘锦","0427","","","","","211100","","","市"
"阜新",121.670323,42.021619,"辽宁省阜新市","中国","辽宁","阜新","0418","","","","","210900","","","市"
"铁岭",123.726166,42.223769,"辽宁省铁岭市","中国","辽宁","铁岭","0410","","","","","211200","","","市"
"丹东",124.354706,40.000499,"辽宁省丹东市","中国","辽宁","丹东","0415","","","","","210600","","","市"
"朝阳市",120.471504,41.585133,"辽宁省朝阳市","中国","辽宁","朝阳市","0421","","","","","211302","","","市"
"辽阳",123.236944,41.267244,"辽宁省辽阳市","中国","辽宁","辽阳","0419","","","","","211000","","","市"
"本溪",123.766485,41.294175,"辽宁省本溪市","中国","辽宁","本溪","0414","","","","","210500","","","市"
"鞍山",122.994329,41.108647,"辽宁省鞍山市","中国","辽宁","鞍山","0412","","","","","210300","","","市"
"营口",122.235417,40.667012,"辽宁省营口市","中国","辽宁","营口","0417","","","","","210800","","","市"
"兰州",103.834303,36.061089,"甘肃省兰州市","中国","甘肃","兰州","0931","","","","","620100","","","市"
"天水",105.724947,34.580863,"甘肃省天水市","中国","甘肃","天水","0938","","","","","620500","","","市"
"定西",104.626282,35.580662,"甘肃省定西市","中国","甘肃","定西","0932","","","","","621100","","","市"
